simulation_id,timestamp,arrival_rate,expert_weights,complexity_sigma,tx_count,tx_by_model,total_bytes,duration_s,energy_j,power_w,j_per_tx,tx_per_second,blocks_used,start_block,end_block
1,2026-01-25T14:27:00.304014,17.01,"{""Fast"": 0.49602154791945696, ""Standard"": 0.2799187653549828, ""Complex"": 0.1777775044361199, ""Ensemble"": 0.04628218228944043}",0.973,99,"{""1"": 32, ""2"": 17, ""0"": 48, ""3"": 2}",49236,6.23,156.0,25.05,1.5757,15.9,1,6,7
2,2026-01-25T14:27:12.108075,21.42,"{""Fast"": 0.465019345192351, ""Standard"": 0.3140975914159897, ""Complex"": 0.173031703284052, ""Ensemble"": 0.0478513601076073}",0.869,100,"{""1"": 28, ""0"": 49, ""2"": 16, ""3"": 7}",50816,5.92,141.15,23.83,1.4115,16.88,1,8,9
3,2026-01-25T14:27:24.101178,20.56,"{""Fast"": 0.5020034605896938, ""Standard"": 0.3020776334327744, ""Complex"": 0.14667592313981945, ""Ensemble"": 0.049242982837712515}",0.827,100,"{""0"": 48, ""2"": 20, ""1"": 28, ""3"": 4}",48942,5.92,141.16,23.83,1.4116,16.88,1,10,11
4,2026-01-25T14:27:36.248424,27.01,"{""Fast"": 0.49394311259118995, ""Standard"": 0.29668572962240575, ""Complex"": 0.15966467592484446, ""Ensemble"": 0.04970648186155981}",0.717,79,"{""0"": 45, ""2"": 13, ""1"": 21}",30085,6.19,145.67,23.54,1.844,12.76,1,12,13
5,2026-01-25T14:27:48.286314,7.38,"{""Fast"": 0.5033823625506231, ""Standard"": 0.31257708334238893, ""Complex"": 0.1409295983914009, ""Ensemble"": 0.04311095571558711}",0.798,96,"{""0"": 55, ""1"": 29, ""3"": 3, ""2"": 9}",38529,6.22,145.92,23.45,1.52,15.43,1,14,15
6,2026-01-25T14:28:00.117484,8.51,"{""Fast"": 0.4988676145962481, ""Standard"": 0.29127643212496973, ""Complex"": 0.16190394780970765, ""Ensemble"": 0.04795200546907453}",0.693,98,"{""0"": 44, ""2"": 22, ""3"": 12, ""1"": 20}",54515,5.92,150.2,25.38,1.5326,16.56,1,16,17
7,2026-01-25T14:28:12.319847,25.29,"{""Fast"": 0.48807446663671644, ""Standard"": 0.31756029653654316, ""Complex"": 0.14575461798677936, ""Ensemble"": 0.048610618839960894}",0.749,100,"{""1"": 33, ""0"": 46, ""3"": 4, ""2"": 17}",44472,6.23,181.98,29.23,1.8198,16.06,1,18,19
8,2026-01-25T14:28:24.311078,9.59,"{""Fast"": 0.5079767788035219, ""Standard"": 0.2893807004610488, ""Complex"": 0.15588922854979845, ""Ensemble"": 0.04675329218563089}",0.599,89,"{""3"": 6, ""0"": 45, ""2"": 14, ""1"": 24}",38264,6.21,163.06,26.27,1.8322,14.34,1,20,21
9,2026-01-25T14:28:36.086689,19.86,"{""Fast"": 0.47041668506298695, ""Standard"": 0.3290738229087047, ""Complex"": 0.14674888390599386, ""Ensemble"": 0.05376060812231439}",0.316,99,"{""1"": 33, ""0"": 51, ""2"": 11, ""3"": 4}",39326,5.92,141.44,23.89,1.4286,16.72,1,22,23
10,2026-01-25T14:28:48.295836,26.63,"{""Fast"": 0.4881801752653904, ""Standard"": 0.30987050136821026, ""Complex"": 0.15715232464250267, ""Ensemble"": 0.04479699872389664}",0.502,90,"{""0"": 50, ""2"": 14, ""1"": 22, ""3"": 4}",41213,6.21,148.68,23.94,1.652,14.49,1,24,25
11,2026-01-25T14:29:00.129411,8.45,"{""Fast"": 0.5212639986347857, ""Standard"": 0.27357469457714223, ""Complex"": 0.15244696159176285, ""Ensemble"": 0.05271434519630909}",0.353,95,"{""0"": 47, ""1"": 29, ""3"": 8, ""2"": 11}",42185,5.92,145.86,24.65,1.5354,16.06,1,26,27
12,2026-01-25T14:29:12.137490,27.54,"{""Fast"": 0.509931303297935, ""Standard"": 0.2726022908641214, ""Complex"": 0.16898194654737908, ""Ensemble"": 0.04848445929056447}",0.923,100,"{""0"": 51, ""1"": 22, ""2"": 21, ""3"": 6}",52443,5.93,141.49,23.87,1.4149,16.87,1,28,29
13,2026-01-25T14:29:24.140030,9.89,"{""Fast"": 0.46369765682243125, ""Standard"": 0.33738366510373013, ""Complex"": 0.15276744855529006, ""Ensemble"": 0.046151229518548546}",0.37,100,"{""0"": 44, ""1"": 34, ""3"": 7, ""2"": 15}",45000,5.94,182.62,30.76,1.8262,16.85,1,30,31
14,2026-01-25T14:29:36.343995,12.37,"{""Fast"": 0.5277383868509633, ""Standard"": 0.28358734714729866, ""Complex"": 0.1444348883242821, ""Ensemble"": 0.044239377677455886}",0.337,100,"{""0"": 61, ""1"": 28, ""2"": 10, ""3"": 1}",36230,6.23,162.72,26.12,1.6272,16.05,1,32,33
15,2026-01-25T14:29:48.350709,19.11,"{""Fast"": 0.4725348940808723, ""Standard"": 0.32244256614358535, ""Complex"": 0.15050730511253885, ""Ensemble"": 0.05451523466300353}",0.817,100,"{""1"": 32, ""2"": 11, ""0"": 49, ""3"": 8}",50139,6.23,166.51,26.74,1.6651,16.06,1,34,35
16,2026-01-25T14:30:00.094979,16.94,"{""Fast"": 0.4501421916070766, ""Standard"": 0.3458067091873793, ""Complex"": 0.1588989956542947, ""Ensemble"": 0.045152103551249316}",0.81,82,"{""1"": 30, ""2"": 14, ""0"": 35, ""3"": 3}",33419,5.89,148.64,25.22,1.8127,13.92,1,36,37
17,2026-01-25T14:30:12.308756,24.59,"{""Fast"": 0.49681194941553836, ""Standard"": 0.3174937794126557, ""Complex"": 0.1449163008204721, ""Ensemble"": 0.040777970351333764}",0.36,100,"{""0"": 53, ""2"": 12, ""3"": 6, ""1"": 29}",38798,6.23,149.93,24.08,1.4993,16.06,1,38,39
18,2026-01-25T14:30:24.317233,10.78,"{""Fast"": 0.5299164708672327, ""Standard"": 0.2650282073643524, ""Complex"": 0.1482313808627962, ""Ensemble"": 0.056823940905618785}",0.857,96,"{""2"": 16, ""0"": 58, ""3"": 3, ""1"": 19}",44450,6.22,150.06,24.13,1.5631,15.44,1,40,41
19,2026-01-25T14:30:36.074049,11.76,"{""Fast"": 0.5169326491824041, ""Standard"": 0.2914175338988428, ""Complex"": 0.1372324432833841, ""Ensemble"": 0.05441737363536896}",0.387,97,"{""2"": 14, ""0"": 51, ""1"": 29, ""3"": 3}",37821,5.92,143.94,24.32,1.484,16.39,1,42,43
20,2026-01-25T14:30:48.107861,26.49,"{""Fast"": 0.4762961923670222, ""Standard"": 0.28519069907682687, ""Complex"": 0.18315312661124633, ""Ensemble"": 0.05535998194490463}",0.974,100,"{""0"": 50, ""1"": 30, ""2"": 18, ""3"": 2}",48404,5.93,142.47,24.03,1.4247,16.87,1,44,45
21,2026-01-25T14:31:00.303166,13.22,"{""Fast"": 0.46196411592111547, ""Standard"": 0.3165069906723028, ""Complex"": 0.17521889108688873, ""Ensemble"": 0.04631000231969305}",0.609,100,"{""1"": 28, ""0"": 49, ""2"": 20, ""3"": 3}",42358,6.23,153.72,24.69,1.5372,16.06,1,46,47
22,2026-01-25T14:31:12.073861,11.7,"{""Fast"": 0.5232989459889225, ""Standard"": 0.2875319162496696, ""Complex"": 0.14171781988809218, ""Ensemble"": 0.04745131787331574}",0.851,92,"{""2"": 16, ""0"": 48, ""1"": 25, ""3"": 3}",44247,5.91,145.88,24.69,1.5857,15.57,1,48,49
23,2026-01-25T14:31:24.135544,26.76,"{""Fast"": 0.47601406988649386, ""Standard"": 0.3338871946087553, ""Complex"": 0.13459733278395256, ""Ensemble"": 0.05550140272079823}",0.54,95,"{""0"": 45, ""1"": 33, ""2"": 11, ""3"": 6}",39058,5.92,143.3,24.21,1.5085,16.05,1,50,51
24,2026-01-25T14:31:36.104895,14.63,"{""Fast"": 0.47283287645159894, ""Standard"": 0.3177675450761904, ""Complex"": 0.15785914872113968, ""Ensemble"": 0.05154042975107089}",0.958,100,"{""1"": 36, ""3"": 7, ""0"": 48, ""2"": 9}",50132,5.92,145.28,24.53,1.4528,16.88,1,52,53
25,2026-01-25T14:31:48.324744,27.34,"{""Fast"": 0.5142470387194169, ""Standard"": 0.2883196251573269, ""Complex"": 0.1539265984360092, ""Ensemble"": 0.04350673768724708}",0.6,70,"{""1"": 19, ""0"": 37, ""3"": 5, ""2"": 9}",32093,6.18,149.38,24.19,2.134,11.33,1,54,55
26,2026-01-25T14:32:00.091805,14.58,"{""Fast"": 0.4574799584076653, ""Standard"": 0.31185758044998724, ""Complex"": 0.17261723682595637, ""Ensemble"": 0.05804522431639106}",0.999,100,"{""1"": 26, ""3"": 10, ""0"": 57, ""2"": 7}",49051,5.92,146.49,24.74,1.4649,16.89,1,56,57
27,2026-01-25T14:32:12.100665,26.08,"{""Fast"": 0.43516017773169163, ""Standard"": 0.3410305751314606, ""Complex"": 0.16962753891099605, ""Ensemble"": 0.05418170822585159}",0.555,98,"{""0"": 43, ""1"": 37, ""2"": 10, ""3"": 8}",47231,5.92,141.8,23.95,1.4469,16.55,1,58,59
28,2026-01-25T14:32:24.107393,24.39,"{""Fast"": 0.5294082243484309, ""Standard"": 0.2823944520789264, ""Complex"": 0.13807490140695533, ""Ensemble"": 0.0501224221656873}",0.689,95,"{""1"": 28, ""0"": 56, ""2"": 10, ""3"": 1}",32100,5.92,140.44,23.74,1.4783,16.06,1,60,61
29,2026-01-25T14:32:36.120591,12.58,"{""Fast"": 0.4988943830345637, ""Standard"": 0.28479985475060277, ""Complex"": 0.1682652928556518, ""Ensemble"": 0.04804046935918186}",0.506,97,"{""0"": 45, ""1"": 31, ""2"": 19, ""3"": 2}",42753,5.92,139.79,23.61,1.4411,16.38,1,62,63
30,2026-01-25T14:32:48.085732,8.71,"{""Fast"": 0.5154358341326397, ""Standard"": 0.29737800941920883, ""Complex"": 0.14323408143925545, ""Ensemble"": 0.04395207500889587}",0.325,88,"{""0"": 46, ""1"": 23, ""2"": 12, ""3"": 7}",38000,5.91,144.56,24.48,1.6427,14.9,1,64,65
31,2026-01-25T14:33:00.130893,25.63,"{""Fast"": 0.5143634853186223, ""Standard"": 0.30682287124671875, ""Complex"": 0.13394475520692903, ""Ensemble"": 0.04486888822772987}",0.522,100,"{""0"": 45, ""1"": 31, ""3"": 10, ""2"": 14}",50077,5.93,152.76,25.78,1.5276,16.88,1,66,67
32,2026-01-25T14:33:12.306042,5.39,"{""Fast"": 0.5188564453442982, ""Standard"": 0.2676955252928081, ""Complex"": 0.15861281016672674, ""Ensemble"": 0.05483521919616699}",0.484,88,"{""2"": 16, ""0"": 47, ""1"": 19, ""3"": 6}",38552,6.21,150.72,24.28,1.7127,14.18,1,68,69
33,2026-01-25T14:33:24.122227,26.17,"{""Fast"": 0.48631993931807344, ""Standard"": 0.306094544221907, ""Complex"": 0.1605317458313184, ""Ensemble"": 0.0470537706287012}",0.772,100,"{""1"": 31, ""0"": 49, ""3"": 4, ""2"": 16}",47285,5.92,141.98,23.97,1.4198,16.88,1,70,71
34,2026-01-25T14:33:36.112634,22.47,"{""Fast"": 0.4530135893867742, ""Standard"": 0.3035038734812891, ""Complex"": 0.18255468770033395, ""Ensemble"": 0.06092784943160273}",0.708,93,"{""0"": 38, ""1"": 35, ""3"": 4, ""2"": 16}",44698,5.91,143.56,24.31,1.5437,15.75,1,72,73
35,2026-01-25T14:33:48.340187,27.82,"{""Fast"": 0.5048785323335128, ""Standard"": 0.3117436472790951, ""Complex"": 0.13552600262779488, ""Ensemble"": 0.04785181775959723}",0.395,100,"{""2"": 19, ""0"": 43, ""1"": 31, ""3"": 7}",50646,6.23,155.01,24.9,1.5501,16.06,1,74,75
36,2026-01-25T14:34:00.371539,20.97,"{""Fast"": 0.5353707653674425, ""Standard"": 0.28398455618949814, ""Complex"": 0.1346607649352504, ""Ensemble"": 0.04598391350780887}",0.542,100,"{""0"": 65, ""1"": 24, ""3"": 5, ""2"": 6}",35454,6.23,152.8,24.54,1.528,16.06,1,76,77
37,2026-01-25T14:34:12.096853,19.25,"{""Fast"": 0.5054906492395927, ""Standard"": 0.2940185063701906, ""Complex"": 0.15622133567732102, ""Ensemble"": 0.04426950871289567}",0.494,100,"{""0"": 45, ""2"": 20, ""1"": 27, ""3"": 8}",52099,5.92,146.5,24.73,1.465,16.88,1,78,79
38,2026-01-25T14:34:24.304761,22.01,"{""Fast"": 0.46343261329767615, ""Standard"": 0.32501266347702024, ""Complex"": 0.15838096711244054, ""Ensemble"": 0.05317375611286316}",0.307,97,"{""1"": 26, ""3"": 6, ""0"": 47, ""2"": 18}",44483,6.22,149.04,23.95,1.5365,15.59,1,80,81
39,2026-01-25T14:34:36.302520,24.55,"{""Fast"": 0.4735377677595842, ""Standard"": 0.31002711867615845, ""Complex"": 0.16318612563926524, ""Ensemble"": 0.05324898792499208}",0.635,92,"{""1"": 30, ""0"": 40, ""3"": 5, ""2"": 17}",43124,6.21,148.64,23.93,1.6157,14.81,1,82,83
40,2026-01-25T14:34:48.073278,16.06,"{""Fast"": 0.506746879654554, ""Standard"": 0.2916838563572063, ""Complex"": 0.1508811635601773, ""Ensemble"": 0.05068810042806237}",0.472,100,"{""0"": 56, ""1"": 29, ""2"": 12, ""3"": 3}",43574,5.92,141.4,23.87,1.414,16.88,1,84,85
41,2026-01-25T14:35:00.283523,11.59,"{""Fast"": 0.4567951367236372, ""Standard"": 0.3478463189587679, ""Complex"": 0.14411735927318547, ""Ensemble"": 0.05124118504440943}",0.97,88,"{""0"": 42, ""1"": 28, ""2"": 13, ""3"": 5}",48513,6.21,151.73,24.44,1.7243,14.17,1,86,87
42,2026-01-25T14:35:12.118788,18.79,"{""Fast"": 0.49621605082663867, ""Standard"": 0.31424040554211624, ""Complex"": 0.13556277773406994, ""Ensemble"": 0.053980765897175084}",0.73,91,"{""1"": 24, ""0"": 47, ""2"": 18, ""3"": 2}",48676,5.91,145.38,24.6,1.5975,15.4,1,88,89
43,2026-01-25T14:35:24.355195,20.56,"{""Fast"": 0.477300880408371, ""Standard"": 0.3124930330208994, ""Complex"": 0.1669750170041279, ""Ensemble"": 0.0432310695666017}",0.519,100,"{""0"": 49, ""1"": 30, ""2"": 16, ""3"": 5}",44814,6.23,148.53,23.85,1.4853,16.06,1,90,91
44,2026-01-25T14:35:36.128167,27.14,"{""Fast"": 0.45874172838753063, ""Standard"": 0.34233492226157713, ""Complex"": 0.15259522264652417, ""Ensemble"": 0.046328126704368026}",0.737,100,"{""1"": 37, ""0"": 47, ""2"": 15, ""3"": 1}",39815,5.93,143.43,24.2,1.4343,16.87,1,92,93
45,2026-01-25T14:35:48.366864,26.07,"{""Fast"": 0.4935040787164586, ""Standard"": 0.2941426154168912, ""Complex"": 0.16209436535082752, ""Ensemble"": 0.05025894051582267}",0.44,100,"{""1"": 33, ""0"": 49, ""3"": 7, ""2"": 11}",42507,6.23,147.27,23.63,1.4727,16.05,1,94,95
46,2026-01-25T14:36:00.094302,21.18,"{""Fast"": 0.5239661721510717, ""Standard"": 0.2994403394085371, ""Complex"": 0.13266773649013675, ""Ensemble"": 0.04392575195025439}",0.354,100,"{""1"": 42, ""0"": 44, ""2"": 8, ""3"": 6}",40820,5.92,144.63,24.42,1.4463,16.88,1,96,97
47,2026-01-25T14:36:12.372250,15.09,"{""Fast"": 0.5520916616409554, ""Standard"": 0.2593997495268222, ""Complex"": 0.13894812325425132, ""Ensemble"": 0.04956046557797106}",0.677,100,"{""0"": 51, ""1"": 31, ""2"": 14, ""3"": 4}",44616,6.23,149.32,23.97,1.4932,16.05,1,98,99
48,2026-01-25T14:36:24.291716,7.81,"{""Fast"": 0.5044802369694187, ""Standard"": 0.306819319395396, ""Complex"": 0.13879579371355627, ""Ensemble"": 0.04990464992162895}",0.678,100,"{""0"": 47, ""1"": 31, ""2"": 18, ""3"": 4}",47971,6.23,148.01,23.77,1.4801,16.06,1,100,101
49,2026-01-25T14:36:36.349470,6.21,"{""Fast"": 0.5387811035283797, ""Standard"": 0.2732854396624, ""Complex"": 0.14091935784051948, ""Ensemble"": 0.047014098968700915}",0.59,94,"{""0"": 53, ""3"": 4, ""2"": 15, ""1"": 22}",42727,6.22,150.05,24.14,1.5962,15.12,1,102,103
50,2026-01-25T14:36:48.127462,5.38,"{""Fast"": 0.5087581522739517, ""Standard"": 0.298982166059944, ""Complex"": 0.13987225150264584, ""Ensemble"": 0.05238743016345849}",0.525,94,"{""1"": 32, ""0"": 50, ""2"": 9, ""3"": 3}",40427,5.91,142.52,24.1,1.5162,15.9,1,104,105
51,2026-01-25T14:37:00.302471,22.16,"{""Fast"": 0.500276541534599, ""Standard"": 0.2881275909105185, ""Complex"": 0.15230335816518867, ""Ensemble"": 0.05929250938969378}",0.869,82,"{""0"": 41, ""2"": 23, ""1"": 16, ""3"": 2}",41116,6.2,154.14,24.87,1.8798,13.23,1,106,107
52,2026-01-25T14:37:12.312440,28.55,"{""Fast"": 0.4729342299699664, ""Standard"": 0.30475211228960586, ""Complex"": 0.16795579327010848, ""Ensemble"": 0.05435786447031917}",0.646,100,"{""2"": 14, ""1"": 35, ""0"": 48, ""3"": 3}",45107,6.23,155.61,24.98,1.5561,16.05,1,108,109
53,2026-01-25T14:37:24.300465,23.05,"{""Fast"": 0.5094375759325941, ""Standard"": 0.2836101499588132, ""Complex"": 0.1538892346120198, ""Ensemble"": 0.05306303949657299}",0.697,95,"{""0"": 41, ""1"": 32, ""2"": 17, ""3"": 5}",45158,6.22,146.27,23.51,1.5396,15.27,1,110,111
54,2026-01-25T14:37:36.071486,18.74,"{""Fast"": 0.49604172890412546, ""Standard"": 0.3271563194313271, ""Complex"": 0.129492792488177, ""Ensemble"": 0.04730915917637036}",0.408,96,"{""1"": 30, ""0"": 51, ""3"": 6, ""2"": 9}",40197,5.92,141.5,23.91,1.4739,16.22,1,112,113
55,2026-01-25T14:37:48.305399,14.32,"{""Fast"": 0.5369313458376126, ""Standard"": 0.28553652164241977, ""Complex"": 0.13251362700582575, ""Ensemble"": 0.04501850551414194}",0.51,100,"{""0"": 56, ""2"": 17, ""1"": 24, ""3"": 3}",42102,6.23,147.45,23.68,1.4745,16.06,1,114,115
56,2026-01-25T14:38:00.295468,12.46,"{""Fast"": 0.5093431153829109, ""Standard"": 0.2930542185535143, ""Complex"": 0.1555023405422395, ""Ensemble"": 0.042100325521335434}",0.913,100,"{""1"": 32, ""0"": 53, ""2"": 14, ""3"": 1}",45893,6.23,158.02,25.37,1.5802,16.05,1,116,117
57,2026-01-25T14:38:12.144255,21.3,"{""Fast"": 0.4680136945030336, ""Standard"": 0.2903099603115948, ""Complex"": 0.18416516200809377, ""Ensemble"": 0.05751118317727789}",0.973,100,"{""1"": 21, ""0"": 52, ""2"": 23, ""3"": 4}",47162,5.93,145.28,24.51,1.4528,16.87,1,118,119
58,2026-01-25T14:38:24.085634,24.09,"{""Fast"": 0.5363469867464024, ""Standard"": 0.2741709876173907, ""Complex"": 0.14510166783235584, ""Ensemble"": 0.04438035780385109}",0.966,91,"{""3"": 5, ""0"": 49, ""1"": 21, ""2"": 16}",45401,5.91,142.46,24.09,1.5654,15.39,1,120,121
59,2026-01-25T14:38:36.320861,8.17,"{""Fast"": 0.4671774262020904, ""Standard"": 0.3221912967276986, ""Complex"": 0.16579619095993264, ""Ensemble"": 0.04483508611027842}",0.694,97,"{""1"": 30, ""0"": 46, ""2"": 17, ""3"": 4}",47379,6.22,148.55,23.88,1.5315,15.59,1,122,123
60,2026-01-25T14:38:48.122312,23.18,"{""Fast"": 0.46379028649944215, ""Standard"": 0.33548901004721143, ""Complex"": 0.15195100922637841, ""Ensemble"": 0.04876969422696792}",0.492,100,"{""1"": 31, ""2"": 19, ""0"": 47, ""3"": 3}",45485,5.93,140.62,23.73,1.4062,16.88,1,124,125
61,2026-01-25T14:39:00.112511,11.55,"{""Fast"": 0.5330759405715091, ""Standard"": 0.2607721090642377, ""Complex"": 0.15739088713115573, ""Ensemble"": 0.04876106323309752}",0.321,100,"{""0"": 47, ""1"": 38, ""2"": 10, ""3"": 5}",40883,5.92,149.41,25.22,1.4941,16.88,1,126,127
62,2026-01-25T14:39:12.120020,6.03,"{""Fast"": 0.5180554849420763, ""Standard"": 0.2826989665321794, ""Complex"": 0.1584237045136439, ""Ensemble"": 0.04082184401210024}",0.769,100,"{""0"": 54, ""2"": 12, ""3"": 5, ""1"": 29}",42723,5.92,142.08,23.98,1.4208,16.88,1,128,129
63,2026-01-25T14:39:24.135358,12.98,"{""Fast"": 0.49192571850923444, ""Standard"": 0.3028085254059803, ""Complex"": 0.15369236973616268, ""Ensemble"": 0.05157338634862264}",0.711,100,"{""0"": 47, ""2"": 13, ""1"": 34, ""3"": 6}",47564,5.93,140.7,23.74,1.407,16.87,1,130,131
64,2026-01-25T14:39:36.111182,18.96,"{""Fast"": 0.4694745140184944, ""Standard"": 0.3046919722580924, ""Complex"": 0.180005690960081, ""Ensemble"": 0.04582782276333219}",0.398,88,"{""1"": 30, ""0"": 40, ""2"": 14, ""3"": 4}",41152,5.91,142.0,24.04,1.6136,14.9,1,132,133
65,2026-01-25T14:39:48.349796,20.1,"{""Fast"": 0.5158541331186219, ""Standard"": 0.2900694926852943, ""Complex"": 0.1520928579713052, ""Ensemble"": 0.041983516224778694}",0.578,100,"{""2"": 17, ""0"": 55, ""3"": 2, ""1"": 26}",36429,6.23,149.54,24.0,1.4954,16.05,1,134,135
66,2026-01-25T14:40:00.340356,6.93,"{""Fast"": 0.5104345069743884, ""Standard"": 0.30711716224459173, ""Complex"": 0.13253661365818126, ""Ensemble"": 0.049911717122838546}",0.566,94,"{""0"": 51, ""3"": 4, ""2"": 16, ""1"": 23}",44751,6.22,152.98,24.61,1.6275,15.12,1,136,137
67,2026-01-25T14:40:12.305260,24.21,"{""Fast"": 0.4960612733485825, ""Standard"": 0.3175495066688382, ""Complex"": 0.13836371985004395, ""Ensemble"": 0.048025500132535315}",0.401,100,"{""2"": 18, ""1"": 34, ""0"": 44, ""3"": 4}",46499,6.23,155.27,24.92,1.5527,16.05,1,138,139
68,2026-01-25T14:40:24.302061,11.04,"{""Fast"": 0.5175445671339675, ""Standard"": 0.29120795191690046, ""Complex"": 0.13990329985024225, ""Ensemble"": 0.051344181098889934}",0.533,100,"{""1"": 27, ""3"": 3, ""2"": 19, ""0"": 51}",42526,6.23,148.88,23.9,1.4888,16.05,1,140,141
69,2026-01-25T14:40:36.137669,19.85,"{""Fast"": 0.4911182233255073, ""Standard"": 0.31470117695334865, ""Complex"": 0.13795586024333303, ""Ensemble"": 0.05622473947781113}",0.799,100,"{""1"": 30, ""0"": 50, ""2"": 15, ""3"": 5}",47705,5.93,142.29,24.01,1.4229,16.87,1,142,143
70,2026-01-25T14:40:48.294789,28.1,"{""Fast"": 0.5027339717675193, ""Standard"": 0.27829792458237346, ""Complex"": 0.17375105348055878, ""Ensemble"": 0.04521705016954837}",0.65,100,"{""0"": 49, ""1"": 25, ""2"": 22, ""3"": 4}",53727,6.23,146.9,23.57,1.469,16.05,1,144,145
71,2026-01-25T14:41:00.299919,26.46,"{""Fast"": 0.5108672860352153, ""Standard"": 0.3095359813768686, ""Complex"": 0.13726914418897468, ""Ensemble"": 0.04232758839894128}",0.623,98,"{""0"": 52, ""1"": 29, ""2"": 14, ""3"": 3}",43351,6.22,155.6,25.0,1.5878,15.74,1,146,147
72,2026-01-25T14:41:12.143542,20.49,"{""Fast"": 0.5277950511662184, ""Standard"": 0.2776603291478985, ""Complex"": 0.15079003272475344, ""Ensemble"": 0.04375458696112961}",0.483,100,"{""1"": 24, ""0"": 55, ""2"": 17, ""3"": 4}",45442,5.93,143.56,24.22,1.4356,16.87,1,148,149
73,2026-01-25T14:41:24.287805,9.36,"{""Fast"": 0.49409882194992505, ""Standard"": 0.2921812854925331, ""Complex"": 0.15729987529608933, ""Ensemble"": 0.0564200172614525}",0.636,100,"{""1"": 35, ""0"": 45, ""2"": 10, ""3"": 10}",49711,6.22,147.34,23.68,1.4734,16.07,1,150,151
74,2026-01-25T14:41:36.128902,16.41,"{""Fast"": 0.518857899261741, ""Standard"": 0.28938727462875424, ""Complex"": 0.14951818139079645, ""Ensemble"": 0.042236644718708305}",0.308,100,"{""1"": 26, ""3"": 5, ""2"": 12, ""0"": 57}",38237,5.92,145.6,24.58,1.456,16.88,1,152,153
75,2026-01-25T14:41:48.123773,26.03,"{""Fast"": 0.5306451879326087, ""Standard"": 0.2587539084212643, ""Complex"": 0.15686445907153201, ""Ensemble"": 0.05373644457459515}",0.367,95,"{""0"": 39, ""2"": 24, ""1"": 26, ""3"": 6}",44460,5.92,141.94,23.99,1.4941,16.06,1,154,155
76,2026-01-25T14:42:00.076120,11.74,"{""Fast"": 0.4708187051512605, ""Standard"": 0.32119546006276284, ""Complex"": 0.1629317433954831, ""Ensemble"": 0.045054091390493496}",0.367,85,"{""1"": 34, ""0"": 41, ""3"": 2, ""2"": 8}",29868,5.9,143.7,24.35,1.6906,14.41,1,156,157
77,2026-01-25T14:42:12.140412,21.46,"{""Fast"": 0.5210442907114415, ""Standard"": 0.2872636912852293, ""Complex"": 0.13469594084071979, ""Ensemble"": 0.0569960771626094}",0.428,100,"{""0"": 61, ""2"": 15, ""1"": 18, ""3"": 6}",43709,5.93,142.35,24.02,1.4235,16.87,1,158,159
78,2026-01-25T14:42:24.277634,8.4,"{""Fast"": 0.49667495754581337, ""Standard"": 0.28629972284859095, ""Complex"": 0.1696148287851628, ""Ensemble"": 0.04741049082043298}",0.468,84,"{""0"": 44, ""1"": 23, ""2"": 15, ""3"": 2}",35814,6.21,149.54,24.1,1.7803,13.54,1,160,161
79,2026-01-25T14:42:36.366242,12.51,"{""Fast"": 0.5276510514459949, ""Standard"": 0.272512868729508, ""Complex"": 0.15218228578962806, ""Ensemble"": 0.047653794034868927}",0.532,100,"{""1"": 22, ""2"": 10, ""0"": 62, ""3"": 6}",36501,6.23,151.02,24.22,1.5102,16.04,1,162,163
80,2026-01-25T14:42:48.365323,27.07,"{""Fast"": 0.5109803160938362, ""Standard"": 0.29486749983814475, ""Complex"": 0.15126953812159855, ""Ensemble"": 0.04288264594642044}",0.605,98,"{""1"": 24, ""3"": 5, ""0"": 58, ""2"": 11}",37841,6.23,149.43,23.99,1.5248,15.73,1,164,165
81,2026-01-25T14:43:00.339608,16.9,"{""Fast"": 0.5243930220206753, ""Standard"": 0.2771544151526609, ""Complex"": 0.1431526741964639, ""Ensemble"": 0.05529988863019987}",0.542,92,"{""0"": 39, ""2"": 22, ""1"": 27, ""3"": 4}",46780,6.21,162.07,26.08,1.7616,14.8,1,166,167
82,2026-01-25T14:43:12.131157,28.06,"{""Fast"": 0.4874974761748103, ""Standard"": 0.3158561635912359, ""Complex"": 0.1442999489771289, ""Ensemble"": 0.05234641125682491}",0.308,100,"{""0"": 47, ""1"": 30, ""2"": 11, ""3"": 12}",45708,5.92,147.4,24.88,1.474,16.88,1,168,169
83,2026-01-25T14:43:24.139284,19.91,"{""Fast"": 0.44988538667954836, ""Standard"": 0.33127702062123493, ""Complex"": 0.16413469128278355, ""Ensemble"": 0.05470290141643331}",0.705,98,"{""1"": 34, ""0"": 45, ""3"": 6, ""2"": 13}",45320,5.92,142.17,24.01,1.4507,16.55,1,170,171
84,2026-01-25T14:43:36.145241,27.7,"{""Fast"": 0.49952782190772405, ""Standard"": 0.3100324565333903, ""Complex"": 0.1501143769147877, ""Ensemble"": 0.04032534464409793}",0.85,100,"{""0"": 59, ""2"": 12, ""1"": 27, ""3"": 2}",36487,5.93,140.7,23.73,1.407,16.87,1,172,173
85,2026-01-25T14:43:48.153934,16.63,"{""Fast"": 0.4619715782917877, ""Standard"": 0.3513953095269848, ""Complex"": 0.13357741536812537, ""Ensemble"": 0.05305569681310213}",0.976,100,"{""0"": 43, ""1"": 36, ""3"": 4, ""2"": 17}",54089,5.92,141.63,23.91,1.4163,16.88,1,174,175
